p,failure_rate,best_p,best_p_error,best_number_of_series,best_p_step,best_q_step,best_span,latest_p,latest_p_error,latest_number_of_series,latest_p_step,latest_q_step,latest_span,process
0.51,0.1,0.51,0.01,2000000.0,1.0,1.0,1.0,0.3853661208847965,-0.11463387911520351,2000000.0,10.0,14.0,50.0,[0.010000 1表 1裏 1目 1～1局]
0.52,0.1,0.52,0.02,2000000.0,1.0,1.0,1.0,0.407834219413504,-0.092165780586496,2000000.0,10.0,14.0,50.0,[0.020000 1表 1裏 1目 1～1局]
0.53,0.1,0.4980781949883426,-0.0019218050116573,2000000.0,4.0,5.0,36.0,0.18629051604093302,-0.31370948395906695,2000000.0,6.0,12.0,50.0,[0.030000 1表 1裏 1目 1～1局] [-0.029653 3表 4裏 21目 6～12局] [-0.014777 4表 5裏 31目 7～14局] [-0.001922 4表 5裏 36目 8～16局]
0.54,0.1,0.4986046497291507,-0.0013953502708492,2000000.0,3.0,4.0,21.0,0.00026180720187726243,-0.49973819279812276,2000000.0,2.0,12.0,50.0,[0.040000 1表 1裏 1目 1～1局] [-0.021557 3表 4裏 17目 5～10局] [-0.001395 3表 4裏 21目 6～12局]
0.55,0.1,0.5044045916529298,0.0044045916529298,2000000.0,3.0,4.0,17.0,0.0003823794365569912,-0.499617620563443,2000000.0,2.0,11.0,50.0,[0.050000 1表 1裏 1目 1～1局] [-0.023044 2表 3裏 10目 4～8局] [0.004405 3表 4裏 17目 5～10局]
0.56,0.1,0.500364050694144,0.000364050694144,2000000.0,2.0,3.0,10.0,0.15017608010971495,-0.34982391989028505,2000000.0,6.0,13.0,50.0,[0.060000 1表 1裏 1目 1～1局] [-0.038172 2表 3裏 7目 3～6局] [0.000364 2表 3裏 10目 4～8局]
0.57,0.1,0.508019763215478,0.008019763215478037,2000000.0,3.0,4.0,49.0,0.12148101333762651,-0.3785189866623735,2000000.0,3.0,7.0,50.0,[0.070000 1表 1裏 1目 1～1局] [-0.017696 2表 3裏 7目 3～6局] [-0.014588 2表 3裏 16目 6～13局] [-0.013644 3表 4裏 34目 9～20局] [0.010931 3表 4裏 37目 10～22局] [0.008020 3表 4裏 49目 13～29局]
0.58,0.1,0.5029050822399999,0.0029050822399998,2000000.0,2.0,3.0,7.0,0.00112393240656272,-0.4988760675934373,2000000.0,2.0,12.0,50.0,[0.080000 1表 1裏 1目 1～1局] [-0.059047 1表 2裏 3目 2～4局] [0.002905 2表 3裏 7目 3～6局]
0.59,0.1,0.5000697711987205,6.977119872053628e-05,2000000.0,2.0,3.0,40.0,0.5000697711987205,6.977119872053628e-05,2000000.0,2.0,3.0,40.0,[0.090000 1表 1裏 1目 1～1局] [-0.042005 1表 2裏 3目 2～4局] [0.023591 2表 3裏 7目 3～6局] [0.005203 2表 3裏 13目 5～11局] [0.000070 2表 3裏 40目 14～33局]
0.6,0.1,0.4913848334023893,-0.00861516659761069,2000000.0,2.0,3.0,47.0,0.36,-0.14,2000000.0,28.0,49.0,49.0,[0.100000 1表 1裏 1目 1～1局] [-0.024800 1表 2裏 3目 2～4局] [-0.017390 2表 3裏 11目 4～9局] [-0.014145 2表 3裏 17目 6～14局] [-0.012225 2表 3裏 23目 8～19局] [-0.010920 2表 3裏 29目 10～24局] [-0.009959 2表 3裏 35目 12～29局] [-0.009215 2表 3裏 41目 14～34局] [-0.008615 2表 3裏 47目 16～39局]
0.61,0.1,0.5011637731652024,0.0011637731652024,2000000.0,2.0,3.0,33.0,0.6913462289528972,0.1913462289528972,2000000.0,8.0,9.0,50.0,[0.110000 1表 1裏 1目 1～1局] [-0.007451 1表 2裏 3目 2～4局] [-0.007370 2表 3裏 27目 9～22局] [0.001164 2表 3裏 33目 11～27局]
0.62,0.1,0.4957191311790296,-0.0042808688209703,2000000.0,2.0,3.0,15.0,0.6959097099231558,0.19590970992315582,2000000.0,4.0,5.0,50.0,[0.120000 1表 1裏 1目 1～1局] [-0.115600 1表 2裏 2目 1～2局] [0.010022 1表 2裏 3目 2～4局] [-0.004281 2表 3裏 15目 5～12局]
0.63,0.1,0.4989269913186992,-0.0010730086813007,2000000.0,3.0,5.0,28.0,8.376113355533571e-05,-0.49991623886644465,2000000.0,1.0,6.0,50.0,[0.130000 1表 1裏 1目 1～1局] [-0.103100 1表 2裏 2目 1～2局] [0.027599 1表 2裏 3目 2～4局] [-0.013359 1表 2裏 5目 3～7局] [-0.001073 3表 5裏 28目 6～15局]
0.64,0.1,0.4978182415567626,-0.0021817584432373,2000000.0,3.0,5.0,40.0,0.00014997961429824382,-0.49985002038570175,2000000.0,1.0,6.0,50.0,[0.140000 1表 1裏 1目 1～1局] [-0.090400 1表 2裏 2目 1～2局] [0.045260 1表 2裏 3目 2～4局] [0.009383 1表 2裏 5目 3～7局] [-0.002182 3表 5裏 40目 8～21局]
0.65,0.1,0.5005027264803508,0.0005027264803507,2000000.0,1.0,2.0,9.0,0.274625,-0.225375,2000000.0,23.0,49.0,49.0,[0.150000 1表 1裏 1目 1～1局] [-0.077500 1表 2裏 2目 1～2局] [0.062981 1表 2裏 3目 2～4局] [0.032283 1表 2裏 5目 3～7局] [0.013827 1表 2裏 7目 4～10局] [0.000503 1表 2裏 9目 5～13局]
0.66,0.1,0.4991710436276079,-0.000828956372392,2000000.0,1.0,2.0,23.0,0.731808,0.23180800000000001,2000000.0,38.0,47.0,49.0,[0.160000 1表 1裏 1目 1～1局] [-0.064400 1表 2裏 2目 1～2局] [-0.052196 1表 2裏 4目 2～5局] [-0.048081 1表 2裏 6目 3～8局] [0.041061 1表 2裏 7目 4～10局] [0.031382 1表 2裏 9目 5～13局] [0.024088 1表 2裏 11目 6～16局] [0.018242 1表 2裏 13目 7～19局] [0.013359 1表 2裏 15目 8～22局] [0.009158 1表 2裏 17目 9～25局] [0.005465 1表 2裏 19目 10～28局] [0.002163 1表 2裏 21目 11～31局] [-0.000829 1表 2裏 23目 12～34局]
0.67,0.1,0.4996577100431639,-0.0003422899568361,2000000.0,1.0,2.0,22.0,0.5985183700000001,0.09851837000000008,2000000.0,17.0,48.0,49.0,[0.170000 1表 1裏 1目 1～1局] [-0.051100 1表 2裏 2目 1～2局] [-0.032494 1表 2裏 4目 2～5局] [-0.023565 1表 2裏 6目 3～8局] [-0.017882 1表 2裏 8目 4～11局] [-0.013758 1表 2裏 10目 5～14局] [-0.010531 1表 2裏 12目 6～17局] [-0.007878 1表 2裏 14目 7～20局] [-0.005624 1表 2裏 16目 8～23局] [-0.003659 1表 2裏 18目 9～26局] [-0.001914 1表 2裏 20目 10～29局] [-0.000342 1表 2裏 22目 11～32局]
0.68,0.1,0.5012976838967297,0.0012976838967296,2000000.0,1.0,2.0,6.0,0.847899071162992,0.347899071162992,2000000.0,8.0,9.0,50.0,[0.180000 1表 1裏 1目 1～1局] [-0.037600 1表 2裏 2目 1～2局] [-0.012505 1表 2裏 4目 2～5局] [0.001298 1表 2裏 6目 3～8局]
0.69,0.1,0.497055182546871,-0.0029448174531289,2000000.0,2.0,5.0,26.0,0.11073280025158826,-0.38926719974841173,2000000.0,2.0,8.0,50.0,[0.190000 1表 1裏 1目 1～1局] [-0.023900 1表 2裏 2目 1～2局] [0.007744 1表 2裏 4目 2～5局] [-0.002945 2表 5裏 26目 6～18局]
0.7,0.1,0.4950776801436088,-0.0049223198563911,2000000.0,2.0,5.0,46.0,0.9597230639457454,0.45972306394574536,2000000.0,6.0,6.0,50.0,[0.200000 1表 1裏 1目 1～1局] [-0.010000 1表 2裏 2目 1～2局] [-0.007484 2表 5裏 17目 4～12局] [-0.005824 2表 5裏 31目 7～22局] [-0.004922 2表 5裏 46目 10～32局]
0.71,0.1,0.5002041517924759,0.00020415179247590398,2000000.0,2.0,5.0,47.0,0.22707849038995628,-0.2729215096100437,2000000.0,3.0,10.0,50.0,[0.210000 1表 1裏 1目 1～1局] [0.004100 1表 2裏 2目 1～2局] [0.000204 2表 5裏 47目 10～33局]
0.72,0.1,0.5025708811145396,0.0025708811145396,2000000.0,2.0,5.0,39.0,0.7780490885758797,0.27804908857587973,2000000.0,5.0,9.0,50.0,[0.220000 1表 1裏 1目 1～1局] [0.018400 1表 2裏 2目 1～2局] [0.017098 1表 3裏 7目 3～9局] [-0.015485 1表 3裏 10目 4～13局] [-0.004819 2表 5裏 29目 6～20局] [0.002571 2表 5裏 39目 8～27局]
0.73,0.1,0.4977412163690147,-0.0022587836309852,2000000.0,1.0,3.0,13.0,0.9183352912639061,0.4183352912639061,2000000.0,6.0,8.0,50.0,[0.230000 1表 1裏 1目 1～1局] [0.032900 1表 2裏 2目 1～2局] [-0.012828 1表 3裏 5目 2～6局] [-0.002259 1表 3裏 13目 5～17局]
0.74,0.1,0.5002568101263052,0.0002568101263051,2000000.0,1.0,3.0,25.0,0.14652676631776634,-0.35347323368223366,2000000.0,1.0,4.0,50.0,[0.240000 1表 1裏 1目 1～1局] [0.047600 1表 2裏 2目 1～2局] [0.010372 1表 3裏 5目 2～6局] [-0.004220 1表 3裏 8目 3～10局] [0.000257 1表 3裏 25目 9～33局]
0.75,0.1,0.5098439085344268,0.009843908534426848,2000000.0,1.0,3.0,47.0,0.84375,0.34375,2000000.0,27.0,45.0,49.0,[0.250000 1表 1裏 1目 1～1局] [0.062500 1表 2裏 2目 1～2局] [0.033936 1表 3裏 5目 2～6局] [0.025593 1表 3裏 8目 3～10局] [0.021340 1表 3裏 11目 4～14局] [0.018669 1表 3裏 14目 5～18局] [0.016797 1表 3裏 17目 6～22局] [0.015393 1表 3裏 20目 7～26局] [0.014290 1表 3裏 23目 8～30局] [0.013394 1表 3裏 26目 9～34局] [0.012647 1表 3裏 29目 10～38局] [0.012013 1表 3裏 32目 11～42局] [0.011465 1表 3裏 35目 12～46局] [0.010986 1表 3裏 38目 13～50局] [0.010562 1表 3裏 41目 14～54局] [0.010184 1表 3裏 44目 15～58局] [0.009844 1表 3裏 47目 16～62局]
0.76,0.1,0.4977615802718927,-0.0022384197281072,2000000.0,1.0,3.0,12.0,0.06428888932339942,-0.43571111067660057,2000000.0,5.0,49.0,49.0,[0.260000 1表 1裏 1目 1～1局] [0.077600 1表 2裏 2目 1～2局] [-0.061024 1表 3裏 3目 1～3局] [0.057816 1表 3裏 5目 2～6局] [-0.029812 1表 3裏 6目 2～7局] [-0.013435 1表 3裏 9目 3～11局] [-0.002238 1表 3裏 12目 4～15局]
0.77,0.1,0.4985693760719484,-0.0014306239280515,2000000.0,2.0,7.0,31.0,0.5929,0.09289999999999998,2000000.0,48.0,49.0,49.0,[0.270000 1表 1裏 1目 1～1局] [0.092900 1表 2裏 2目 1～2局] [-0.043467 1表 3裏 3目 1～3局] [-0.003955 1表 3裏 6目 2～7局] [-0.001431 2表 7裏 31目 5～20局]
0.78,0.1,0.49923580169668386,-0.0007641983033161437,2000000.0,2.0,7.0,47.0,0.3701505600000001,-0.12984943999999993,2000000.0,15.0,49.0,49.0,[0.280000 1表 1裏 1目 1～1局] [0.108400 1表 2裏 2目 1～2局] [-0.025448 1表 3裏 3目 1～3局] [0.022463 1表 3裏 6目 2～7局] [-0.011357 1表 4裏 10目 3～12局] [-0.004904 1表 4裏 17目 5～21局] [-0.000764 2表 7裏 47目 7～30局]
0.79,0.1,0.4982392507946849,-0.0017607492053151,2000000.0,1.0,4.0,33.0,0.6241000000000001,0.1241000000000001,2000000.0,33.0,49.0,49.0,[0.290000 1表 1裏 1目 1～1局] [0.124100 1表 2裏 2目 1～2局] [-0.006961 1表 3裏 3目 1～3局] [-0.004165 1表 4裏 18目 5～22局] [-0.001761 1表 4裏 33目 9～41局]
0.8,0.1,0.5001799025489645,0.00017990254896449454,2000000.0,1.0,4.0,47.0,0.00019267843851530507,-0.4998073215614847,2000000.0,1.0,47.0,49.0,[0.300000 1表 1裏 1目 1～1局] [0.140000 1表 2裏 2目 1～2局] [0.012000 1表 3裏 3目 1～3局] [0.003316 1表 4裏 7目 2～8局] [0.001652 1表 4裏 11目 3～13局] [0.001025 1表 4裏 15目 4～18局] [0.000714 1表 4裏 19目 5～23局] [0.000533 1表 4裏 23目 6～28局] [0.000417 1表 4裏 27目 7～33局] [0.000338 1表 4裏 31目 8～38局] [0.000281 1表 4裏 35目 9～43局] [0.000239 1表 4裏 39目 10～48局] [0.000206 1表 4裏 43目 11～53局] [0.000180 1表 4裏 47目 12～58局]
0.81,0.1,0.4994823277397315,-0.0005176722602684,2000000.0,1.0,4.0,16.0,0.9054180000000001,0.40541800000000006,2000000.0,47.0,48.0,49.0,[0.310000 1表 1裏 1目 1～1局] [0.156100 1表 2裏 2目 1～2局] [0.031441 1表 3裏 3目 1～3局] [-0.013760 1表 4裏 12目 3～14局] [-0.000518 1表 4裏 16目 4～19局]
0.82,0.1,0.4987703695118139,-0.001229630488186,2000000.0,1.0,4.0,8.0,0.9144639999999999,0.41446399999999994,2000000.0,40.0,48.0,49.0,[0.320000 1表 1裏 1目 1～1局] [0.172400 1表 2裏 2目 1～2局] [0.051368 1表 3裏 3目 1～3局] [-0.047878 1表 4裏 4目 1～4局] [-0.001230 1表 4裏 8目 2～9局]
0.83,0.1,0.5005499840892489,0.0005499840892488,2000000.0,1.0,5.0,28.0,0.923126,0.423126,2000000.0,34.0,47.0,49.0,[0.330000 1表 1裏 1目 1～1局] [0.188900 1表 2裏 2目 1～2局] [0.071787 1表 3裏 3目 1～3局] [-0.025417 1表 4裏 4目 1～4局] [0.018108 1表 5裏 13目 3～15局] [0.010316 1表 5裏 18目 4～21局] [0.004823 1表 5裏 23目 5～27局] [0.000550 1表 5裏 28目 6～33局]
0.84,0.1,0.4978713599999999,-0.00212864,2000000.0,1.0,4.0,4.0,0.4182119423999999,-0.08178805760000007,2000000.0,11.0,49.0,49.0,[0.340000 1表 1裏 1目 1～1局] [0.205600 1表 2裏 2目 1～2局] [0.092704 1表 3裏 3目 1～3局] [-0.002129 1表 4裏 4目 1～4局]
0.85,0.1,0.503245884019917,0.0032458840199169,2000000.0,1.0,6.0,38.0,0.5442998237655273,0.044299823765527324,2000000.0,6.0,47.0,49.0,[0.350000 1表 1裏 1目 1～1局] [0.222500 1表 2裏 2目 1～2局] [0.114125 1表 3裏 3目 1～3局] [0.022006 1表 4裏 4目 1～4局] [-0.007814 1表 5裏 10目 2～11局] [0.004879 1表 6裏 21目 4～24局] [0.003246 1表 6裏 38目 7～44局]
0.86,0.1,0.5007543560788262,0.0007543560788262,2000000.0,1.0,6.0,29.0,0.7997259299199999,0.2997259299199999,2000000.0,11.0,47.0,49.0,[0.360000 1表 1裏 1目 1～1局] [0.239600 1表 2裏 2目 1～2局] [0.136056 1表 3裏 3目 1～3局] [0.047008 1表 4裏 4目 1～4局] [-0.029573 1表 5裏 5目 1～5局] [-0.016589 1表 6裏 11目 2～12局] [-0.008852 1表 6裏 17目 3～19局] [-0.003437 1表 6裏 23目 4～26局] [0.000754 1表 6裏 29目 5～33局]
0.87,0.1,0.4993353078034774,-0.0006646921965225,2000000.0,1.0,7.0,45.0,0.953694,0.45369400000000004,2000000.0,39.0,47.0,49.0,[0.370000 1表 1裏 1目 1～1局] [0.256900 1表 2裏 2目 1～2局] [0.158503 1表 3裏 3目 1～3局] [0.072898 1表 4裏 4目 1～4局] [-0.001579 1表 5裏 5目 1～5局] [-0.000665 1表 7裏 45目 7～51局]
0.88,0.1,0.4982633863317298,-0.0017366136682701,2000000.0,1.0,7.0,20.0,0.8875491328,0.38754913280000003,2000000.0,15.0,47.0,49.0,[0.380000 1表 1裏 1目 1～1局] [0.274400 1表 2裏 2目 1～2局] [0.181472 1表 3裏 3目 1～3局] [0.099695 1表 4裏 4目 1～4局] [0.027732 1表 5裏 5目 1～5局] [0.026238 1表 6裏 12目 2～13局] [-0.014136 1表 7裏 13目 2～14局] [-0.001737 1表 7裏 20目 3～22局]
0.89,0.1,0.4991628668032757,-0.0008371331967242,2000000.0,1.0,8.0,22.0,0.966362,0.46636200000000005,2000000.0,29.0,47.0,49.0,[0.390000 1表 1裏 1目 1～1局] [0.292100 1表 2裏 2目 1～2局] [0.204969 1表 3裏 3目 1～3局] [0.127422 1表 4裏 4目 1～4局] [0.058406 1表 5裏 5目 1～5局] [-0.003019 1表 6裏 6目 1～6局] [-0.000837 1表 8裏 22目 3～24局]
0.9,0.1,0.507317372088292,0.0073173720882919,2000000.0,1.0,9.0,42.0,0.9720000000000001,0.4720000000000001,2000000.0,34.0,45.0,49.0,[0.400000 1表 1裏 1目 1～1局] [0.310000 1表 2裏 2目 1～2局] [0.229000 1表 3裏 3目 1～3局] [0.156100 1表 4裏 4目 1～4局] [0.090490 1表 5裏 5目 1～5局] [0.031441 1表 6裏 6目 1～6局] [-0.021703 1表 7裏 7目 1～7局] [0.014728 1表 8裏 15目 2～16局] [0.010505 1表 8裏 24目 3～26局] [0.008511 1表 9裏 33目 4～36局] [0.007317 1表 9裏 42目 5～46局]
0.91,0.1,0.4923612888476733,-0.007638711152326727,2000000.0,1.0,10.0,48.0,0.977158,0.47715799999999997,2000000.0,36.0,46.0,49.0,[0.410000 1表 1裏 1目 1～1局] [0.328100 1表 2裏 2目 1～2局] [0.253571 1表 3裏 3目 1～3局] [0.185750 1表 4裏 4目 1～4局] [0.124032 1表 5裏 5目 1～5局] [0.067869 1表 6裏 6目 1～6局] [0.016761 1表 7裏 7目 1～7局] [0.009125 1表 9裏 17目 2～18局] [0.008725 1表 9裏 27目 3～29局] [-0.007639 1表 10裏 48目 5～52局]
0.92,0.1,0.5018010326782365,0.0018010326782365,2000000.0,1.0,11.0,31.0,0.96557312,0.46557311999999995,2000000.0,19.0,45.0,49.0,[0.420000 1表 1裏 1目 1～1局] [0.346400 1表 2裏 2目 1～2局] [0.278688 1表 3裏 3目 1～3局] [0.216393 1表 4裏 4目 1～4局] [0.159082 1表 5裏 5目 1～5局] [0.106355 1表 6裏 6目 1～6局] [0.057847 1表 7裏 7目 1～7局] [0.013219 1表 8裏 8目 1～8局] [-0.009397 1表 10裏 20目 2～21局] [0.001801 1表 11裏 31目 3～33局]
0.93,0.1,0.5018472519642081,0.0018472519642080965,2000000.0,1.0,13.0,49.0,0.9575065728000001,0.45750657280000007,2000000.0,13.0,43.0,49.0,[0.430000 1表 1裏 1目 1～1局] [0.364900 1表 2裏 2目 1～2局] [0.304357 1表 3裏 3目 1～3局] [0.248052 1表 4裏 4目 1～4局] [0.195688 1表 5裏 5目 1～5局] [0.146990 1表 6裏 6目 1～6局] [0.101701 1表 7裏 7目 1～7局] [0.059582 1表 8裏 8目 1～8局] [0.020411 1表 9裏 9目 1～9局] [-0.016018 1表 10裏 10目 1～10局] [0.014587 1表 11裏 22目 2～23局] [-0.008246 1表 12裏 23目 2～24局] [-0.002454 1表 12裏 36目 3～38局] [0.001847 1表 13裏 49目 4～52局]
0.94,0.1,0.5035120131481237,0.0035120131481236,2000000.0,1.0,14.0,42.0,0.9800891199999999,0.4800891199999999,2000000.0,21.0,43.0,49.0,[0.440000 1表 1裏 1目 1～1局] [0.383600 1表 2裏 2目 1～2局] [0.330584 1表 3裏 3目 1～3局] [0.280749 1表 4裏 4目 1～4局] [0.233904 1表 5裏 5目 1～5局] [0.189870 1表 6裏 6目 1～6局] [0.148478 1表 7裏 7目 1～7局] [0.109569 1表 8裏 8目 1～8局] [0.072995 1表 9裏 9目 1～9局] [0.038615 1表 10裏 10目 1～10局] [0.006298 1表 11裏 11目 1～11局] [0.003512 1表 14裏 42目 3～44局]
0.95,0.1,0.5036498595921025,0.0036498595921025,2000000.0,1.0,16.0,32.0,0.99275,0.49275,2000000.0,37.0,41.0,49.0,[0.450000 1表 1裏 1目 1～1局] [0.402500 1表 2裏 2目 1～2局] [0.357375 1表 3裏 3目 1～3局] [0.314506 1表 4裏 4目 1～4局] [0.273781 1表 5裏 5目 1～5局] [0.235092 1表 6裏 6目 1～6局] [0.198337 1表 7裏 7目 1～7局] [0.163420 1表 8裏 8目 1～8局] [0.130249 1表 9裏 9目 1～9局] [0.098737 1表 10裏 10目 1～10局] [0.068800 1表 11裏 11目 1～11局] [0.040360 1表 12裏 12目 1～12局] [0.013342 1表 13裏 13目 1～13局] [-0.012325 1表 14裏 14目 1～14局] [0.003650 1表 16裏 32目 2～33局]
0.96,0.1,0.4995868076798134,-0.0004131923201865,2000000.0,1.0,17.0,17.0,0.99090432,0.49090431999999995,2000000.0,22.0,42.0,49.0,[0.460000 1表 1裏 1目 1～1局] [0.421600 1表 2裏 2目 1～2局] [0.384736 1表 3裏 3目 1～3局] [0.349347 1表 4裏 4目 1～4局] [0.315373 1表 5裏 5目 1～5局] [0.282758 1表 6裏 6目 1～6局] [0.251447 1表 7裏 7目 1～7局] [0.221390 1表 8裏 8目 1～8局] [0.192534 1表 9裏 9目 1～9局] [0.164833 1表 10裏 10目 1～10局] [0.138239 1表 11裏 11目 1～11局] [0.112710 1表 12裏 12目 1～12局] [0.088201 1表 13裏 13目 1～13局] [0.064673 1表 14裏 14目 1～14局] [0.042086 1表 15裏 15目 1～15局] [0.020403 1表 16裏 16目 1～16局] [-0.000413 1表 17裏 17目 1～17局]
0.97,0.1,0.4963064143419828,-0.0036935856580171,2000000.0,1.0,23.0,23.0,0.8172057341951506,0.31720573419515063,2000000.0,2.0,40.0,49.0,[0.470000 1表 1裏 1目 1～1局] [0.440900 1表 2裏 2目 1～2局] [0.412673 1表 3裏 3目 1～3局] [0.385293 1表 4裏 4目 1～4局] [0.358734 1表 5裏 5目 1～5局] [0.332972 1表 6裏 6目 1～6局] [0.307983 1表 7裏 7目 1～7局] [0.283743 1表 8裏 8目 1～8局] [0.260231 1表 9裏 9目 1～9局] [0.237424 1表 10裏 10目 1～10局] [0.215301 1表 11裏 11目 1～11局] [0.193842 1表 12裏 12目 1～12局] [0.173027 1表 13裏 13目 1～13局] [0.152836 1表 14裏 14目 1～14局] [0.133251 1表 15裏 15目 1～15局] [0.114254 1表 16裏 16目 1～16局] [0.095826 1表 17裏 17目 1～17局] [0.077951 1表 18裏 18目 1～18局] [0.060613 1表 19裏 19目 1～19局] [0.043794 1表 20裏 20目 1～20局] [0.027481 1表 21裏 21目 1～21局] [0.011656 1表 22裏 22目 1～22局] [-0.003694 1表 23裏 23目 1～23局]
0.98,0.1,0.5031373679776306,0.0031373679776306,2000000.0,1.0,34.0,34.0,0.9976635199999999,0.4976635199999999,2000000.0,21.0,36.0,49.0,[0.480000 1表 1裏 1目 1～1局] [0.460400 1表 2裏 2目 1～2局] [0.441192 1表 3裏 3目 1～3局] [0.422368 1表 4裏 4目 1～4局] [0.403921 1表 5裏 5目 1～5局] [0.385842 1表 6裏 6目 1～6局] [0.368126 1表 7裏 7目 1～7局] [0.350763 1表 8裏 8目 1～8局] [0.333748 1表 9裏 9目 1～9局] [0.317073 1表 10裏 10目 1～10局] [0.300731 1表 11裏 11目 1～11局] [0.284717 1表 12裏 12目 1～12局] [0.269022 1表 13裏 13目 1～13局] [0.253642 1表 14裏 14目 1～14局] [0.238569 1表 15裏 15目 1～15局] [0.223798 1表 16裏 16目 1～16局] [0.209322 1表 17裏 17目 1～17局] [0.195135 1表 18裏 18目 1～18局] [0.181233 1表 19裏 19目 1～19局] [0.167608 1表 20裏 20目 1～20局] [0.154256 1表 21裏 21目 1～21局] [0.141171 1表 22裏 22目 1～22局] [0.128347 1表 23裏 23目 1～23局] [0.115780 1表 24裏 24目 1～24局] [0.103465 1表 25裏 25目 1～25局] [0.091395 1表 26裏 26目 1～26局] [0.079568 1表 27裏 27目 1～27局] [0.067976 1表 28裏 28目 1～28局] [0.056617 1表 29裏 29目 1～29局] [0.045484 1表 30裏 30目 1～30局] [0.034575 1表 31裏 31目 1～31局] [0.023883 1表 32裏 32目 1～32局] [0.013405 1表 33裏 33目 1～33局] [0.003137 1表 34裏 34目 1～34局]
0.99,0.1,0.617290140942288,0.11729014094228796,2000000.0,1.0,48.0,48.0,0.9997020000000001,0.4997020000000001,2000000.0,33.0,48.0,49.0,[0.490000 1表 1裏 1目 1～1局] [0.480100 1表 2裏 2目 1～2局] [0.470299 1表 3裏 3目 1～3局] [0.460596 1表 4裏 4目 1～4局] [0.450990 1表 5裏 5目 1～5局] [0.441480 1表 6裏 6目 1～6局] [0.432065 1表 7裏 7目 1～7局] [0.422745 1表 8裏 8目 1～8局] [0.413517 1表 9裏 9目 1～9局] [0.404382 1表 10裏 10目 1～10局] [0.395338 1表 11裏 11目 1～11局] [0.386385 1表 12裏 12目 1～12局] [0.377521 1表 13裏 13目 1～13局] [0.368746 1表 14裏 14目 1～14局] [0.360058 1表 15裏 15目 1～15局] [0.351458 1表 16裏 16目 1～16局] [0.342943 1表 17裏 17目 1～17局] [0.334514 1表 18裏 18目 1～18局] [0.326169 1表 19裏 19目 1～19局] [0.317907 1表 20裏 20目 1～20局] [0.309728 1表 21裏 21目 1～21局] [0.301631 1表 22裏 22目 1～22局] [0.293614 1表 23裏 23目 1～23局] [0.285678 1表 24裏 24目 1～24局] [0.277821 1表 25裏 25目 1～25局] [0.270043 1表 26裏 26目 1～26局] [0.262343 1表 27裏 27目 1～27局] [0.254719 1表 28裏 28目 1～28局] [0.247172 1表 29裏 29目 1～29局] [0.239700 1表 30裏 30目 1～30局] [0.232303 1表 31裏 31目 1～31局] [0.224980 1表 32裏 32目 1～32局] [0.217731 1表 33裏 33目 1～33局] [0.210553 1表 34裏 34目 1～34局] [0.203448 1表 35裏 35目 1～35局] [0.196413 1表 36裏 36目 1～36局] [0.189449 1表 37裏 37目 1～37局] [0.182555 1表 38裏 38目 1～38局] [0.175729 1表 39裏 39目 1～39局] [0.168972 1表 40裏 40目 1～40局] [0.162282 1表 41裏 41目 1～41局] [0.155659 1表 42裏 42目 1～42局] [0.149103 1表 43裏 43目 1～43局] [0.142612 1表 44裏 44目 1～44局] [0.136185 1表 45裏 45目 1～45局] [0.129824 1表 46裏 46目 1～46局] [0.123525 1表 47裏 47目 1～47局] [0.117290 1表 48裏 48目 1～48局]
