turn_system_name,failure_rate,p,span,t_step,h_step,a_victory_rate_by_trio,b_victory_rate_by_trio,no_victory_rate,a_victory_rate_by_duet,b_victory_rate_by_duet,unfair_point
alternating,0.7,0.63,6,4,3,0.4570750042806366,0.4454393284088461,0.0974856673104951,0.5064462554500901,0.4935537445498853,8.31084186559501e-05
alternating,0.7,0.64,11,8,7,0.4571917359136986,0.4446221734542827,0.0981860906319971,0.5069690444607375,0.4930309555392385,9.71351613918074e-05
alternating,0.7,0.65,14,12,9,0.4572868408975398,0.4437747619399355,0.0989383971624961,0.5074978663584294,0.4925021336415388,0.0001124359998582
alternating,0.7,0.66,4,3,2,0.4573606274432531,0.4428967856547347,0.0997425869019973,0.5080331700567341,0.4919668299432494,0.000129063642321
alternating,0.7,0.67,6,5,3,0.4574134037619161,0.4419879363875578,0.1005986598504961,0.5085754082664388,0.4914245917335278,0.0001470752538727
alternating,0.7,0.68,3,3,2,0.4476561005382702,0.4641193849577255,0.0882245145039981,0.490971853991827,0.5090281460081663,0.0001630148406896
alternating,0.7,0.69,2,2,1,0.4479168909495811,0.4620815946381613,0.0900015144122474,0.4922171828234188,0.5077828171765699,0.0001211444864079
alternating,0.7,0.7,3,3,2,0.4481645351189947,0.4600310089559942,0.0918044559249974,0.4934670050329859,0.506532994966999,8.536004647786569e-05
alternating,0.7,0.71,2,2,1,0.4483990138265112,0.4579676471312298,0.0936333390422476,0.4947214335451069,0.5052785664548805,5.572652763731138e-05
alternating,0.7,0.72,4,4,2,0.4486203078521227,0.4558915283838667,0.0954881637639979,0.4959805829838475,0.5040194170161385,3.231142629935997e-05
alternating,0.7,0.73,2,2,1,0.4488283979758289,0.453802671933915,0.0973689300902474,0.4972445697229367,0.5027554302770537,1.5184792023461565e-05
alternating,0.7,0.74,2,2,1,0.4490232649776202,0.4517010970013731,0.0992756380209975,0.498513511937282,0.5014864880627078,4.419293521175727e-06
alternating,0.7,0.75,2,2,1,0.4492048896374963,0.4495868228062447,0.1012082875562476,0.4997875296559414,0.5002124703440458,9.028729420331689e-08
alternating,0.7,0.76,5,5,3,0.4493732527354508,0.4474598685685408,0.1031668786959974,0.5010667448165368,0.498933255183451,2.2758890072422787e-06
alternating,0.7,0.77,2,2,1,0.4495283350514841,0.4453202535082588,0.1051514114402478,0.5023512813212282,0.4976487186787613,1.1057047703162276e-05
alternating,0.7,0.78,4,4,2,0.4496701173655899,0.4431679968454063,0.1071618857889977,0.5036412650942458,0.4963587349057474,2.651762297319522e-05
alternating,0.7,0.79,6,6,5,0.4497985804577592,0.4410031177999821,0.1091983017422474,0.5049368241410901,0.4950631758588972,4.8744465200224784e-05
alternating,0.7,0.8,2,2,1,0.4499137051079943,0.4388256355919955,0.1112606592999977,0.5062380886094526,0.4937619113905332,7.78274989989412e-05
alternating,0.7,0.81,2,2,1,0.4500154720962904,0.4366355694414505,0.1133489584622474,0.5075451908518727,0.492454809148114,0.0001138598099825
alternating,0.7,0.82,2,2,1,0.450103862202645,0.4344329385683481,0.1154631992289974,0.5088582654902701,0.4911417345097191,0.0001569377349924
alternating,0.7,0.83,4,4,3,0.4501788562070489,0.4322177621926947,0.1176033816002474,0.5101774494823643,0.4898225505176254,0.0002071609559323
alternating,0.7,0.84,4,4,3,0.4502404348894974,0.4299900595344895,0.1197695055759974,0.5115028821901038,0.4884971178098783,0.0002646325973592
alternating,0.7,0.85,2,2,1,0.4502885790299925,0.427749849813742,0.1219615711562474,0.5128347054501433,0.487165294549836,0.0003294593279844
alternating,0.7,0.86,2,2,1,0.4503232694085287,0.4254971522504552,0.1241795783409974,0.5141730636464428,0.4858269363535358,0.0004017514662528
alternating,0.7,0.87,2,2,1,0.4503444868050998,0.4232319860646336,0.1264235271302474,0.5155181037851104,0.4844818962148676,0.0004816230901715
alternating,0.7,0.88,2,2,1,0.4503522119997103,0.4209543704762866,0.1286934175239995,0.5168699755715606,0.4831300244284353,0.0005691921515702
alternating,0.7,0.89,2,2,1,0.4503464257723418,0.4186643247054041,0.1309892495222495,0.5182288314900106,0.4817711685099841,0.0006645805949825
alternating,0.7,0.9,4,4,2,0.4503271089029968,0.4163618679719978,0.1333110231249994,0.519594826885569,0.4804051731144241,0.0007679144813511
alternating,0.7,0.91,2,2,1,0.4502942421716727,0.4140470194960715,0.1356587383322498,0.5209681200488196,0.4790318799511734,0.0008793241167637
alternating,0.7,0.92,3,3,2,0.4502478063583617,0.4117197984976264,0.1380323951439995,0.5223488723031299,0.4776511276968557,0.0009989441864438
alternating,0.7,0.93,2,2,1,0.4501877822430646,0.4093802241966721,0.1404319935602499,0.5237372480947727,0.4762627519052116,0.0011269138942263
alternating,0.7,0.94,4,4,2,0.4501141506057821,0.4070283158132136,0.1428575335809974,0.5251334150859231,0.4748665849140687,0.001263377107763
alternating,0.7,0.95,2,2,1,0.4500268922264984,0.4046640925672467,0.1453090152062476,0.5265375442506809,0.4734624557493106,0.0014084825097141
frozen,0.0,0.5,1,1,1,0.5,0.5,0.0,0.5,0.5,0.0
frozen,0.0,0.51,1,1,1,0.51,0.49,0.0,0.51,0.49,0.0002
frozen,0.0,0.52,1,1,1,0.52,0.48,0.0,0.52,0.48,0.0008
frozen,0.0,0.53,1,1,1,0.53,0.47,0.0,0.53,0.47,0.0018
frozen,0.0,0.54,1,1,1,0.54,0.4599999999999999,0.0,0.54,0.4599999999999999,0.0032
frozen,0.0,0.55,15,4,3,0.4769563111328126,0.5230436888671821,0.0,0.4769563111328126,0.5230436888671821,0.0010620231932152
frozen,0.0,0.56,13,5,4,0.4618279321599997,0.538172067839998,0.0,0.4618279321599997,0.538172067839998,0.002914213526363
frozen,0.0,0.57,8,3,2,0.4823036856899987,0.51769631431,0.0,0.4823036856899987,0.51769631431,0.0006263190803166
frozen,0.0,0.58,7,3,2,0.5029050822399989,0.49709491776,0.0,0.5029050822399989,0.49709491776,1.687900564232033e-05
frozen,0.0,0.59,7,3,2,0.5235911688099986,0.47640883119,0.0,0.5235911688099986,0.47640883119,0.0011130864916437
frozen,0.0,0.6,3,2,1,0.4751999999999997,0.5248,0.0,0.4751999999999997,0.5248,0.00123008
frozen,0.0,0.61,3,2,1,0.49254877,0.50745123,0.0,0.49254877,0.50745123,0.0001110416570258
frozen,0.0,0.62,3,2,1,0.51002192,0.48997808,0.0,0.51002192,0.48997808,0.0002008777609728
frozen,0.0,0.63,9,4,2,0.4866412588600499,0.5133587411399497,0.0,0.4866412588600499,0.5133587411399497,0.0003569119296883
frozen,0.0,0.64,10,4,2,0.5093831213055998,0.4906168786943988,0.0,0.5093831213055998,0.4906168786943988,0.0001760859308712
frozen,0.0,0.65,5,2,1,0.5322833242187494,0.467716675781248,0.0,0.5322833242187494,0.467716675781248,0.0020844260452259
frozen,0.0,0.66,10,2,1,0.4541853796737529,0.545814620326107,0.0,0.4541853796737529,0.545814620326107,0.0041979588712635
frozen,0.0,0.67,16,5,2,0.4821176564801577,0.5178823435198261,0.0,0.4821176564801577,0.5178823435198261,0.0006395564195227
frozen,0.0,0.68,6,2,1,0.5012976838967296,0.4987023161032669,0.0,0.5012976838967296,0.4987023161032669,3.367966991671721e-06
frozen,0.0,0.69,7,5,2,0.5077435103999999,0.4922564896,0.0,0.5077435103999999,0.4922564896,0.0001199239066298
frozen,0.0,0.7,2,2,1,0.4899999999999999,0.51,0.0,0.4899999999999999,0.51,0.0002
frozen,0.0,0.71,3,3,2,0.5041,0.4959,0.0,0.5041,0.4959,3.361999999999988e-05
frozen,0.0,0.72,14,6,2,0.5170981615970518,0.4829018384029448,0.0,0.5170981615970518,0.4829018384029448,0.0005846942599979
frozen,0.0,0.73,10,7,2,0.4871718243549995,0.5128281756449993,0.0,0.4871718243549995,0.5128281756449993,0.0003291241807579
frozen,0.0,0.74,5,3,1,0.5103715235199997,0.4896284764799997,0.0,0.5103715235199997,0.4896284764799997,0.0002151370002518
frozen,0.0,0.75,8,3,1,0.5255928039550777,0.4744071960449187,0.0,0.5255928039550777,0.4744071960449187,0.0013099832285662
frozen,0.0,0.76,9,3,1,0.4865653834055169,0.5134346165944766,0.0,0.4865653834055169,0.5134346165944766,0.0003609778460813
frozen,0.0,0.77,11,7,2,0.49604526461182,0.5039547353881784,0.0,0.49604526461182,0.5039547353881784,3.1279863981033306e-05
frozen,0.0,0.78,10,4,1,0.4886431792270645,0.5113568207729224,0.0,0.4886431792270645,0.5113568207729224,0.0002579547561368
frozen,0.0,0.79,3,3,1,0.4930390000000001,0.5069609999999999,0.0,0.4930390000000001,0.5069609999999999,9.691104199999676e-05
frozen,0.0,0.8,14,11,2,0.5033164800000001,0.4966835199999984,0.0,0.5033164800000001,0.4966835199999984,2.1998079180811185e-05
frozen,0.0,0.81,7,5,1,0.5330292642005914,0.4669707357994062,0.0,0.5330292642005914,0.4669707357994062,0.002181864587265
frozen,0.0,0.82,8,7,1,0.4987703695118135,0.5012296304881856,0.0,0.4987703695118135,0.5012296304881856,3.023982274953223e-06
frozen,0.0,0.83,14,6,1,0.4723414981512457,0.5276585018487295,0.0,0.4723414981512457,0.5276585018487295,0.0015299854490337
frozen,0.0,0.84,9,5,1,0.5080464264154678,0.4919535735845301,0.0,0.5080464264154678,0.4919535735845301,0.0001294899561191
frozen,0.0,0.85,4,4,1,0.5220062499999999,0.47799375,0.0,0.5220062499999999,0.47799375,0.0009685500781249
frozen,0.0,0.86,10,6,1,0.5311237893312729,0.4688762106687254,0.0,0.5311237893312729,0.4688762106687254,0.001937380524675
frozen,0.0,0.87,10,10,2,0.4984209207,0.5015790793,0.0,0.4984209207,0.5015790793,4.986982871377031e-06
frozen,0.0,0.88,12,10,1,0.5262376202049014,0.473762379795095,0.0,0.5262376202049014,0.473762379795095,0.0013768254280334
frozen,0.0,0.89,14,13,1,0.4969283906066714,0.5030716093933225,0.0,0.4969283906066714,0.5030716093933225,1.8869568530331745e-05
frozen,0.0,0.9,14,8,1,0.549043018919064,0.4509569810809329,0.0,0.549043018919064,0.4509569810809329,0.0048104354093916
frozen,0.0,0.91,9,9,1,0.4279298001297885,0.572070199870211,0.0,0.4279298001297885,0.572070199870211,0.0103882274186643
frozen,0.0,0.92,6,6,1,0.6063550013440001,0.3936449986559994,0.0,0.6063550013440001,0.3936449986559994,0.0226227726217646
frozen,0.0,0.93,6,6,1,0.6469901834490002,0.3530098165509994,0.0,0.6469901834490002,0.3530098165509994,0.0432122280607415
frozen,0.0,0.94,4,4,1,0.7807489599999998,0.21925104,0.0,0.7807489599999998,0.21925104,0.1576399570821631
frozen,0.0,0.95,4,4,1,0.8145062499999999,0.18549375,0.0,0.8145062499999999,0.18549375,0.1978283625781249
frozen,0.05,0.5,1,1,1,0.49875,0.49875,0.0025,0.5,0.5,0.0
frozen,0.05,0.51,1,1,1,0.508725,0.4887749999999999,0.0025,0.51,0.4899999999999999,0.0002
frozen,0.05,0.52,1,1,1,0.5186999999999999,0.4787999999999999,0.0025,0.5199999999999999,0.4799999999999998,0.0008
frozen,0.05,0.53,1,1,1,0.5286749999999999,0.4688249999999998,0.0025,0.5299999999999999,0.4699999999999998,0.0018
frozen,0.05,0.54,1,1,1,0.53865,0.4588499999999998,0.0025,0.5399999999999999,0.4599999999999998,0.0032
frozen,0.05,0.55,1,1,1,0.5486249999999999,0.4488749999999998,0.0025,0.5499999999999999,0.4499999999999998,0.005
frozen,0.05,0.56,11,4,3,0.4677343163756694,0.5322656828430657,7.812500000000004e-10,0.4677343167410868,0.5322656832588983,0.002082148632328
frozen,0.05,0.57,8,3,2,0.4741892967018976,0.5119003284765193,0.0139103748215724,0.480878496836528,0.5191215031634612,0.0007312637664609
frozen,0.05,0.58,7,3,2,0.4945957249016805,0.4914225771523,0.0139816979460092,0.5016090714253276,0.4983909285746619,5.178221703645328e-06
frozen,0.05,0.59,7,3,2,0.5151022923939867,0.4708727646857406,0.0140249429202561,0.5224293339829653,0.477570666017018,0.0010061500458395
frozen,0.05,0.6,8,5,3,0.4787774564999959,0.5212222309999989,3.125000000000001e-07,0.4787776061179978,0.521222393881997,0.0009007800041654
frozen,0.05,0.61,5,3,2,0.4960555476700241,0.5039441398299748,3.125000000000001e-07,0.4960557026874311,0.5039442973125676,3.1114962579865995e-05
frozen,0.05,0.62,12,10,4,0.5040597189973985,0.4959399685025964,3.125000000000001e-07,0.50405987651611,0.495940123483885,3.296519465216316e-05
frozen,0.05,0.63,11,9,4,0.5215054428548979,0.4784942446450957,3.125000000000001e-07,0.5215056058253996,0.4784943941745939,0.0009249821638352
frozen,0.05,0.64,10,4,2,0.4981096281224229,0.4851012665017757,0.0167891053757806,0.5066152448532408,0.493384755146738,8.752292893693845e-05
frozen,0.05,0.65,9,4,2,0.5207570689727654,0.4623582956599082,0.0168846353673021,0.5297008751026139,0.4702991248973614,0.0017642839637236
frozen,0.05,0.66,12,8,3,0.4515199591280389,0.5484800252469527,1.5625000000000013e-08,0.4515199661830383,0.5484800338169532,0.0047006273577866
frozen,0.05,0.67,7,5,2,0.4711490226927998,0.5288509616821937,1.5625000000000013e-08,0.4711490300545033,0.5288509699454901,0.0016647569335915
frozen,0.05,0.68,11,7,3,0.4910564351513185,0.5089435492236741,1.5625000000000013e-08,0.4910564428240754,0.5089435571759172,0.0001599744299179
frozen,0.05,0.69,12,10,3,0.4987719038506924,0.5012280805243002,1.5625000000000013e-08,0.4987719116440035,0.5012280883559891,3.016402020250094e-06
frozen,0.05,0.7,2,2,1,0.4914349999999997,0.50844,0.000125,0.4914964370546315,0.5085035629453682,0.0001446211655316
frozen,0.05,0.71,2,2,1,0.5055040249999998,0.494370975,0.000125,0.5055672209026126,0.4944327790973872,6.198789715697594e-05
frozen,0.05,0.72,2,2,1,0.5197715999999999,0.4801034,0.000125,0.5198365795724464,0.4801634204275535,0.000786979778268
frozen,0.05,0.73,2,2,1,0.5342377250000001,0.465637275,0.000125,0.5343045130641332,0.465695486935867,0.0023535992331345
frozen,0.05,0.74,4,4,3,0.5489023999999999,0.4509726,0.000125,0.5489710213776722,0.4510289786223278,0.0047963218695448
frozen,0.05,0.75,5,3,1,0.5371562908687546,0.4613403716190295,0.001503337512207,0.5379650338844488,0.4620349661155423,0.0028826875956953
frozen,0.05,0.76,6,3,1,0.4756428119811595,0.5242070175275976,0.0001501704912145,0.4757142502237933,0.5242857497761783,0.0011795952843836
frozen,0.05,0.77,12,8,2,0.4991933156637082,0.4986170236790177,0.0021896606572494,0.5002887783188563,0.4997112216811188,1.667858348972958e-07
frozen,0.05,0.78,3,3,1,0.47650608915,0.5234876608499992,6.250000000000002e-06,0.4765090673316708,0.5234909326683284,0.0011036478352559
frozen,0.05,0.79,3,3,1,0.4949512132687499,0.5050425367312491,6.250000000000002e-06,0.494954306733167,0.505045693266832,5.091804108591802e-05
frozen,0.05,0.8,3,3,1,0.5138664000000001,0.486127349999999,6.250000000000002e-06,0.5138696116850731,0.486130388314926,0.0003847322565894
frozen,0.05,0.81,3,3,1,0.5332575652312499,0.4667361847687487,6.250000000000002e-06,0.5332608981118631,0.4667391018881354,0.0022125746864155
frozen,0.05,0.82,3,3,1,0.5531306248499995,0.44686312515,6.250000000000002e-06,0.5531340819380116,0.4468659180619879,0.0056464613267907
frozen,0.05,0.83,6,5,1,0.6417487933092635,0.337576930860395,0.0206742758303281,0.6552965754610139,0.3447034245389724,0.048234052699841
frozen,0.05,0.84,3,3,1,0.5943460907999997,0.4056476592,6.250000000000002e-06,0.5943498054862839,0.4056501945137157,0.0178037715905992
frozen,0.05,0.85,5,5,2,0.61570032890625,0.38429342109375,6.250000000000002e-06,0.6157041770573566,0.3842958229426433,0.0267749131770402
frozen,0.05,0.86,9,9,2,0.473144587323107,0.5268553970518892,1.5625000000000013e-08,0.4731445947159912,0.5268554052840049,0.0014424255859365
frozen,0.05,0.87,9,9,2,0.5010613853068876,0.4989385990681103,1.5625000000000013e-08,0.5010613931359719,0.4989386068640259,2.2531107781809817e-06
frozen,0.05,0.88,12,12,2,0.4675013806090882,0.5324986186096582,7.812500000000004e-10,0.4675013809743236,0.5324986190256727,0.0021123204771518
frozen,0.05,0.89,5,5,1,0.5608484861148075,0.4391514982601881,1.5625000000000013e-08,0.5608484948780652,0.4391515051219303,0.0074050786578523
frozen,0.05,0.9,7,7,2,0.6578432201249997,0.3421564673749977,3.125000000000001e-07,0.6578434257010702,0.3421565742989272,0.0498290940740993
frozen,0.05,0.91,10,10,2,0.6262126665062683,0.3737873178687273,1.5625000000000013e-08,0.6262126762908413,0.3737873237091542,0.0318592793129945
frozen,0.05,0.92,3,3,1,0.7796669076,0.2203268423999987,6.250000000000002e-06,0.7796717805486284,0.2203282194513702,0.156432609670481
frozen,0.05,0.93,5,5,1,0.6975354113292515,0.302464573045744,1.5625000000000013e-08,0.6975354222282424,0.302464577771753,0.0780404860697818
frozen,0.05,0.94,6,6,1,0.6920100146943508,0.3079899845243973,7.812500000000004e-10,0.6920100152349835,0.3079899847650144,0.0737356919010779
frozen,0.05,0.95,8,8,2,0.8155281507499992,0.1844715367499997,3.125000000000001e-07,0.815528405602626,0.1844715943973729,0.1991163494842712
frozen,0.1,0.5,1,1,1,0.495,0.495,0.01,0.5,0.5,0.0
frozen,0.1,0.51,9,4,3,0.499568310413991,0.5004306895860087,1e-06,0.499568809982801,0.5004311900171987,3.718496618638916e-07
frozen,0.1,0.52,4,3,2,0.5172792768,0.4826207231999999,0.0001,0.51733100990099,0.4826689900990097,0.0006007278083764
frozen,0.1,0.53,1,1,1,0.5246999999999999,0.4653,0.01,0.5299999999999999,0.47,0.0017999999999999
frozen,0.1,0.54,1,1,1,0.5346,0.4554,0.01,0.5399999999999999,0.46,0.0031999999999999
frozen,0.1,0.55,1,1,1,0.5445,0.4454999999999999,0.01,0.5499999999999999,0.4499999999999999,0.005
frozen,0.1,0.56,10,4,3,0.479430461327101,0.5205694386728702,1e-07,0.4794305092701519,0.5205694907298193,0.0008462078977694
frozen,0.1,0.57,11,4,3,0.499510340578473,0.500489559421505,1e-07,0.499510390529512,0.500489609470466,4.79434867161468e-07
frozen,0.1,0.58,11,4,3,0.519675903144458,0.480323996855521,1e-07,0.5196759551120534,0.4803240448879254,0.0007742864191439
frozen,0.1,0.59,7,4,3,0.4699572052518,0.5300327947482001,1e-05,0.4699619048708487,0.5300380951291513,0.0018045743179758
frozen,0.1,0.6,5,3,2,0.486915408,0.5130745919999999,1e-05,0.486920277202772,0.5130797227972279,0.0003421582969046
frozen,0.1,0.61,8,5,3,0.5039986973958,0.4959913026042,1e-05,0.5040037374331744,0.4959962625668256,3.2059826867603304e-05
frozen,0.1,0.62,3,2,1,0.4892422855968,0.4788017680032,0.0319559464,0.5053925839194887,0.4946074160805113,5.815992265745592e-05
frozen,0.1,0.63,10,9,4,0.5063477579118,0.4936422420882,1e-05,0.5063528214400144,0.4936471785599856,8.071668049741313e-05
frozen,0.1,0.64,5,2,1,0.4750768543530794,0.4762104253746308,0.048712720272226,0.4994041910126562,0.5005958089872767,7.09976698719366e-07
frozen,0.1,0.65,9,4,2,0.4971566458999759,0.4538539182967787,0.048989435803192,0.5227666911564309,0.4772333088435129,0.0010366444524271
frozen,0.1,0.66,10,5,3,0.465023842563456,0.534975157436544,1e-06,0.4650243075877636,0.5349756924122364,0.0024465981194307
frozen,0.1,0.67,14,7,4,0.484435849090842,0.515563150909158,1e-06,0.4844363335271755,0.5155636664728246,0.0004844554281546
frozen,0.1,0.68,15,8,4,0.497626526135808,0.4959003535441917,0.00647312032,0.5008687095572955,0.4991312904427042,1.5093125898735098e-06
frozen,0.1,0.69,4,3,1,0.477439428036294,0.482470107552306,0.0400904644114,0.4973796074892999,0.5026203925107001,1.373291382026656e-05
frozen,0.1,0.7,8,7,2,0.4971264732,0.5028725268,1e-06,0.4971269703269703,0.5028730296730297,1.6508599004218136e-05
frozen,0.1,0.71,5,5,3,0.5091552,0.4898448,0.001,0.5096648648648648,0.4903351351351351,0.0001868192257121
frozen,0.1,0.72,10,6,2,0.472728992418822,0.517671297479404,0.00959971010176,0.4773110400314939,0.522688959968492,0.0010295778089043
frozen,0.1,0.73,5,3,1,0.495100438817898,0.495251613952228,0.00964794722986,0.4999236760635164,0.5000763239364694,1.1650686558536613e-08
frozen,0.1,0.74,5,4,1,0.469505795354865,0.48215461363921,0.048339591005911,0.4933543424919142,0.506645657508071,8.832952742935719e-05
frozen,0.1,0.75,13,10,3,0.540921585937491,0.459078314062495,1e-07,0.5409216400296549,0.459078359970331,0.0033491612454344
frozen,0.1,0.76,16,8,3,0.4906001204140372,0.5093998695859377,1e-08,0.4906001253200385,0.5093998746799365,0.0001767152879974
frozen,0.1,0.77,12,11,2,0.4451162188054698,0.5548837711945049,1e-08,0.4451162232566321,0.5548837767433428,0.0060244578992289
frozen,0.1,0.78,3,3,1,0.4821091704000001,0.5177908295999998,0.0001,0.482157386138614,0.5178426138613859,0.000636717738813
frozen,0.1,0.79,3,3,1,0.5004283203000001,0.4994716796999999,0.0001,0.5004783681368138,0.4995216318631862,4.576721486373925e-07
frozen,0.1,0.8,3,3,1,0.5192064000000001,0.4806935999999998,0.0001,0.5192583258325834,0.4807416741674165,0.0007417662277478
frozen,0.1,0.81,5,5,2,0.5384490957000001,0.4614509042999995,0.0001,0.5385029459945996,0.4614970540054,0.0029649537005261
frozen,0.1,0.82,4,4,1,0.4613020886304,0.5386879113696,1e-05,0.4613067016974169,0.5386932983025831,0.0029943426670653
frozen,0.1,0.84,13,13,4,0.5066162406143998,0.4933737593856,1e-05,0.5066213068274681,0.4933786931725317,8.768340820695323e-05
frozen,0.1,0.85,8,8,2,0.530488083375,0.469501916625,1e-05,0.530493388308883,0.4695066116911169,0.0018596934611126
frozen,0.1,0.86,6,6,1,0.4166554427595678,0.58334445724043,1e-07,0.4166554844251162,0.5833445155748815,0.0138926165528237
frozen,0.1,0.87,5,5,1,0.5084181597243645,0.4915808402756355,1e-06,0.5084186681430327,0.4915813318569673,0.000141747946605
frozen,0.1,0.88,3,3,1,0.6866348544,0.3132651456,0.0001,0.6867035247524753,0.3132964752475247,0.0697164123099963
frozen,0.1,0.89,13,13,3,0.5676363756061515,0.4323626243938483,1e-06,0.5676369432430948,0.432363056756905,0.0091495121825392
frozen,0.1,0.9,13,13,2,0.4908416308246171,0.5091583591753824,1e-08,0.4908416357330335,0.5091583642669661,0.0001677512720928
frozen,0.1,0.91,9,9,1,0.4431187590919687,0.5568812408080164,1.000000000000001e-10,0.4431187591362805,0.5568812408637045,0.0064709511243912
frozen,0.1,0.92,6,6,1,0.615902554252986,0.3840973457470083,1e-07,0.6159026158432476,0.3840973841567467,0.0268668327186161
frozen,0.1,0.93,3,3,1,0.8076712689000002,0.1922287310999987,0.0001,0.8077520441044106,0.1922479558955882,0.1894226413008868
frozen,0.1,0.94,13,13,6,0.8334714167999997,0.1664285832,0.0001,0.8335547722772274,0.1664452277227723,0.2225175722178262
frozen,0.1,0.95,6,6,1,0.7420548381621173,0.2579450618378799,1e-07,0.7420549123676085,0.2579450876323886,0.1171811612025826
frozen,0.15,0.5,1,1,1,0.48875,0.48875,0.0225,0.5,0.5,0.0
frozen,0.15,0.51,5,4,3,0.4898178165374993,0.5096759334624971,0.00050625,0.4900659124056546,0.5099340875943417,0.0001973721926641
frozen,0.15,0.52,12,5,4,0.5014273181797244,0.4985612911952415,1.1390625e-05,0.5014330298153297,0.4985669701846362,4.107148903345247e-06
frozen,0.15,0.53,5,4,3,0.5187442290124993,0.4807495209874985,0.00050625,0.5190069762942483,0.4809930237057496,0.0007225302957003
frozen,0.15,0.54,9,8,6,0.5331939533999994,0.466299796599998,0.00050625,0.5334640195599016,0.4665359804400958,0.0022396812102111
frozen,0.15,0.55,15,5,4,0.4536138570548523,0.5463858866560342,2.562890625e-07,0.4536139733111523,0.5463860266887968,0.0043033269439522
frozen,0.15,0.56,15,5,4,0.4736673254622691,0.5263324182486182,2.562890625e-07,0.473667446858055,0.5263325531418949,0.001386806709944
frozen,0.15,0.57,15,5,4,0.4938578215423086,0.5061419221685757,2.562890625e-07,0.4938579481126992,0.5061420518872477,7.544960277193869e-05
frozen,0.15,0.58,7,3,2,0.4852841389015483,0.4858527693053752,0.0288630917930342,0.4997072346859316,0.5002927653140248,1.714230582175699e-07
frozen,0.15,0.59,9,5,3,0.4798214144169442,0.5201026480830463,7.59375e-05,0.4798578536227036,0.5201421463772868,0.0008114121213684
frozen,0.15,0.6,5,3,2,0.4965005294999996,0.503423533,7.59375e-05,0.4965382353722482,0.5034617646277514,2.3967628675904056e-05
frozen,0.15,0.61,7,5,3,0.513288160210445,0.4866359022895476,7.59375e-05,0.5133271409902139,0.4866728590097787,0.0003552253739462
frozen,0.15,0.62,6,4,2,0.469614446478199,0.4697577507967975,0.0606278027249996,0.4999237233553334,0.5000762766446624,1.1636253042541074e-08
frozen,0.15,0.63,8,7,3,0.4862407712100725,0.51368329128992,7.59375e-05,0.4862776979227585,0.5137223020772339,0.0003766031485979
frozen,0.15,0.64,8,7,3,0.5029936100991996,0.4969304524007975,7.59375e-05,0.5030318090772015,0.4969681909227957,1.838373256121955e-05
frozen,0.15,0.65,11,10,4,0.5198556514531227,0.4800684110468675,7.59375e-05,0.5198951309896322,0.480104869010358,0.0007916324741896
frozen,0.15,0.66,14,7,4,0.4830075033430666,0.5169811060319245,1.1390625e-05,0.4830130051630785,0.5169869948369126,0.0005771159871788
frozen,0.15,0.67,10,5,3,0.5020686947290198,0.4979199146459625,1.1390625e-05,0.5020744136703881,0.4979255863295943,8.606384151858861e-06
frozen,0.15,0.68,7,5,2,0.502942703539224,0.4970459058357698,1.1390625e-05,0.5029484324362122,0.4970515675637815,1.738650766185348e-05
frozen,0.15,0.69,2,2,1,0.4867656749999993,0.5098593249999998,0.003375,0.4884140724946688,0.5115859275053303,0.0002684674323175
frozen,0.15,0.7,2,2,1,0.5003949999999997,0.4962299999999997,0.003375,0.5020895522388057,0.4979104477611937,8.73245711739808e-06
frozen,0.15,0.71,14,13,4,0.4888531718392428,0.5111354375357392,1.1390625e-05,0.4888587402458309,0.511141259754151,0.0002482553378193
frozen,0.15,0.72,2,2,1,0.5282171999999997,0.4684078,0.003375,0.5300059701492534,0.4699940298507463,0.0018007164891957
frozen,0.15,0.73,10,5,2,0.4996224844598096,0.5003772592511114,2.562890625e-07,0.4996226125076206,0.5003773874923629,2.8484263879641245e-07
frozen,0.15,0.74,2,2,1,0.5567908,0.4398341999999999,0.003375,0.5586763326226013,0.4413236673773986,0.0068858240200762
frozen,0.15,0.75,15,13,3,0.5047523082132491,0.4952474354976518,2.562890625e-07,0.5047524375757781,0.4952475624241853,4.517132582368329e-05
frozen,0.15,0.76,3,3,1,0.4559585571999999,0.5435351927999994,0.00050625,0.4561895031359625,0.5438104968640368,0.0038387192709476
frozen,0.15,0.77,3,3,1,0.4731998102562495,0.5262939397437486,0.00050625,0.4734394889975545,0.5265605110024436,0.0014109214894219
frozen,0.15,0.78,3,3,1,0.4908719731499998,0.5086217768499987,0.00050625,0.4911206029552459,0.5088793970447526,0.0001576873837567
frozen,0.15,0.79,3,3,1,0.5089803887687487,0.4905133612312486,0.00050625,0.5092381906027414,0.490761809397256,0.0001706883312252
frozen,0.15,0.8,10,9,2,0.622958019398797,0.3770417243121014,2.562890625e-07,0.6229581790561647,0.3770418209437962,0.0302374275936253
frozen,0.15,0.81,3,3,1,0.5465273497312492,0.4529664002687486,0.00050625,0.5468041693419786,0.4531958306580192,0.0043812605355854
frozen,0.15,0.82,4,4,1,0.471963946594597,0.5279601159053999,7.59375e-05,0.4719997890785801,0.5280002109214168,0.0015680236232878
frozen,0.15,0.83,3,3,1,0.5858834362437488,0.4136103137562499,0.00050625,0.5861801899649186,0.4138198100350801,0.0148540502847791
